Artwork Title,Bibliography,Catalogue ID,Coverage,Creator,Current Location,Date,Link,New Attribution (Artist),Present Owner,Provenance,Publisher,Recent Auction?,Relation,Rights,Title,added,extended_resources_exhibit_pages,featured,files_count,files_resource,files_url,id,item_type_id,item_type_name,item_type_resource,item_type_url,modified,owner_id,owner_resource,owner_url,public,tags,url
None,None,166,None,Ludovico Carracci,None,None,"<a href=""http://digi.ub.uni-heidelberg.de/diglit/lempertz1930_04_15/0008"">http://digi.ub.uni-heidelberg.de/diglit/lempertz1930_04_15/0008</a>",None,None,None,None,None,None,None,Christ Bearing His Cross and St. Veronica,2015-12-30T14:54:13+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1546,1546,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-06-27T14:38:19+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Ludovico Carracci,http://northbrook.omeka.net/api/items/1546
None,None,167,None,"Correggio, Antonio Allegri (ascribed to)",None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n208/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n208/mode/1up</a>",None,None,None,None,None,None,None,Two Heads of Angels,2015-12-30T14:54:13+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1547,1547,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T21:48:09+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Antonio Allegri (ascribed to), Correggio",http://northbrook.omeka.net/api/items/1547
None,None,168,None,Michelangelo Anselmi,None,1510-1550,"<a href=""http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=33338&amp;titolo=Anonimo+%2C+Michelangelo+Anselmi.+The+Madonna+and+Child+with+Saint+Catherine+and+Saint+Clare+in+a+wooded+landscape"">http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=33338&amp;titolo=Anonimo+%2c+Michelangelo+Anselmi.+The+Madonna+and+Child+with+Saint+Catherine+and+Saint+Clare+in+a+wooded+landscape</a>",None,"Private Collection, Milan, Italy ","Lady Northbrook sale, 3 May 1940. Anonymous sale, 20 December, 1940, lot 131. Robert A. K. Scallon, until March 1969; (Christie Manson & Woods, London, England, 28 March, 1969, lot 57); Private Collection, Milan, Italy.",None,None,None,None,Virgin and Child with St. Catharine and St. Clara,2015-12-30T14:54:13+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1548,1548,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-16T19:13:47+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Michaelangelo Anselmi, Private Collection (Milan), School of Correggio",http://northbrook.omeka.net/api/items/1548
None,None,169,None,Pietro da Cortona,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n210/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n210/mode/1up</a>",None,"<a href=""http://www.museonacionaldesancarlos.bellasartes.gob.mx/index.php"">Museo de San Carlos, Mexico City</a>",None,None,None,None,None,The Magdalen and Angels,2015-12-30T14:54:14+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1549,1549,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-21T18:37:41+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Museo de San Carlos, Pietro da Cortona",http://northbrook.omeka.net/api/items/1549
None,None,170,USA,Pietro da Cortona,DIA,c. 1637,"<a href=""https://archive.org/stream/gri_33125000903597#page/n210/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n210/mode/1up</a>",None,"<a href=""http://www.dia.org"">Detroit Institute of Art</a>","Florence, Palazzo Medici-Riccardi; Paris, Coll. Jean-Baptiste Pierre Lebrun, by 1809; London, Coll. Sir Thomas Baring, Baronet (d. 1848), by 1816; London, Coll. Thomas George Baring (1826-1904), 1st Earl of Northbrook. London, Coll. Francis George Baring (d. 1929), 2nd Earl of Northbrook. London, auction Florence Anita, Countess of Northbrook (Christie's) 11 June 1937, lot 14 (citing Medici provenance), bought by Weston for 6-6s; New York, auction (Parke-Bernet Galleries), 5 March 1942, lot 77 (erroneously cited as on panel); New York, A. F. Mondschein (dealer-1942), from whom purchased by the DIA in June, 1942 with gift of funds from Mr. and Mrs. E. Raymond Field - See more at: http://www.dia.org/object-info/7c1ddef4-63e7-4936-9fea-ded69aabf0aa.aspx?position=169#sthash.ZwuRU3Ls.dpuf",None,None,None,None,Saint Jerome in the Desert,2015-12-30T14:54:14+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1550,1550,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:50:19+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"DIA, Pietro da Cortona",http://northbrook.omeka.net/api/items/1550
None,None,171,None,Pietro da Cortona,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n211/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n211/mode/1up</a>",None,None,None,None,None,None,None,Infant Christ and St. John,2015-12-30T14:54:14+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1551,1551,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-08T15:54:33+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Pietro da Cortona,http://northbrook.omeka.net/api/items/1551
None,None,172,None,Pietro da Cortona,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n211/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n211/mode/1up</a>",None,None,None,None,None,None,None,Adoration of the Shepherds,2015-12-30T14:54:14+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1552,1552,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T21:31:47+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Pietro da Cortona,http://northbrook.omeka.net/api/items/1552
None,None,173,None,Giuseppe Maria Crespi,None,c. 1695-1700,"<a href=""http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=72573&amp;titolo=Crespi+Giuseppe+Maria%0A%09%09%09%0A%09%09%09+(Spagnoletto)%0A%09%09%09%0A%09%09+++++%2C+Donna+che+nutre+le+galline"">http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=72573&amp;titolo=Crespi+Giuseppe+Maria%0a%09%09%09%0a%09%09%09+(Spagnoletto)%0a%09%09%09%0a%09%09+++++%2c+Donna+che+nutre+le+galline</a>",None,Unknown Italian(?),See http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&apply=true&tipo_scheda=OA&id=72573&titolo=Crespi+Giuseppe+Maria%0a%09%09%09%0a%09%09%09+(Spagnoletto)%0a%09%09%09%0a%09%09+++++%2c+Donna+che+nutre+le+galline,None,None,None,None,Woman Feeding Chickens,2015-12-30T14:54:14+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1553,1553,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-21T19:08:49+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Giuseppe Maria Crespi,http://northbrook.omeka.net/api/items/1553
None,None,174,USA,Carlo Crivelli,Met,c. 1480,"<a href=""https://archive.org/stream/gri_33125000903597#page/n213/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n213/mode/1up</a>","In 1885 Northbrook catalog, pg 4, reproduced.","<a href=""http://www.metmuseum.org"">Metropolitan Museum of Art</a>","?Pier Giovanni Lenti, Ascoli Piceno (in 1790); William Jones, Clytha, Wales (until 1852; his sale, Christie's, London, May 8, 1852, no. 103, for £157.10.0 to Farrer); [Farrer, London, 1852]; Thomas George Baring, 1st Earl of Northbrook, Stratton Park, Hants. (by 1854–d. 1904; cats., 1885, p. 4; 1889, no. 174); Francis George Baring, 2nd Earl of Northbrook, Stratton Park (1904–27); [Duveen, London and New York, 1927; sold for $260,000 to Bache]; Jules S. Bache, New York (1927–d. 1944; his estate, 1944–49; cats., 1929, unnumbered; 1937, no. 5; 1943, no. 5;)",None,None,None,None,Madonna and Child,2015-12-30T14:54:14+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1554,1554,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T19:59:43+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Carlo Crivelli, Met",http://northbrook.omeka.net/api/items/1554
None,None,175,None,Carlo Crivelli,"Abbeg-Stiftung Foundation, Zurich",None,"<a href=""http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=22505&amp;titolo=Crivelli+Carlo%0A%09%09%09%0A%09%09+++++%2C+Resurrezione+di+Cristo"">http://catalogo.fondazionezeri.unibo.it/scheda.jsp?decorator=layout_S2&amp;apply=true&amp;tipo_scheda=OA&amp;id=22505&amp;titolo=Crivelli+Carlo%0a%09%09%09%0a%09%09+++++%2c+Resurrezione+di+Cristo</a>",None,"<a href=""http://www.abegg-stiftung.ch/e/abegg.html"">Abegg-Stiftung Foundation</a>",None,None,None,None,None,The Resurrection,2015-12-30T14:54:14+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1555,1555,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-21T19:55:01+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Abbeg-Stiftung Foundation, Carlo Crivelli, Zurich",http://northbrook.omeka.net/api/items/1555
None,None,176,USA,Carlo Crivelli,Worcester Art Museum,late 1480s,"<a href=""https://archive.org/stream/gri_33125000903597#page/n214/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n214/mode/1up</a>",Confirmed w/ curator,"<a href=""http://www.worcesterart.org"">Worcester Art Museum</a>",None,None,None,None,None,Saints Bernardino and Clare,2015-12-30T14:54:14+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1556,1556,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:02:07+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Carlo Crivelli, Worcester Art Museum",http://northbrook.omeka.net/api/items/1556
None,None,177,None,Carlo Dolci,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n215/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n215/mode/1up</a>",None,None,None,None,None,None,None,Christ Bearing his Cross,2015-12-30T14:54:14+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1557,1557,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:02:35+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Carlo Dolci,http://northbrook.omeka.net/api/items/1557
None,None,178,None,Carlo Dolci,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n215/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n215/mode/1up</a>",None,None,None,None,None,None,None,Mater Dolorosa,2015-12-30T14:54:15+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1558,1558,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:02:41+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Carlo Dolci,http://northbrook.omeka.net/api/items/1558
None,None,179,None,Domenichino (Domenico Zampieri),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n216/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n216/mode/1up</a>",None,None,None,None,None,None,None,Infant Christ with the Emblems of the Passion,2015-12-30T14:54:15+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1559,1559,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T20:58:16+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Domenichino (Domenico Zampieri),http://northbrook.omeka.net/api/items/1559
None,None,180,None,Domenichino (Domenico Zampieri),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n217/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n217/mode/1up</a>",None,None,None,None,None,None,None,Landscape-Riposo,2015-12-30T14:54:15+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1560,1560,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T20:57:45+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Domenichino (Domenico Zampieri),http://northbrook.omeka.net/api/items/1560
None,None,181,United Kingdom,Francia (Francesco Raibolini),York Art Gallery,1450-1518,"<a href=""http://www.yorkmuseumstrust.org.uk/collections/search/item/?id=20000519&amp;search_query=c2VhcmNoX3RleHQ9THVjcmV0aWE%3D"">http://www.yorkmuseumstrust.org.uk/collections/search/item/?id=20000519&amp;search_query=c2VhcmNoX3RleHQ9THVjcmV0aWE%3D</a>",Confirmation of Northbrook provenance here: http://www.artfund.org/supporting-museums/art-weve-helped-buy/artwork/4895/lucretia-francesco-francia,"<a href=""http://www.yorkmuseumstrust.org.uk/"">York Art Gallery</a>",None,None,None,None,None,Lucretia,2015-12-30T14:54:15+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1561,1561,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:03:10+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Francia (Francesco Raibolini), York Art Gallery",http://northbrook.omeka.net/api/items/1561
None,None,182,None,Francia (Francesco Raibolini),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n218/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n218/mode/1up</a>","Probably ""Holy Family with St. Joseph"" see : http://www.mocavo.com/A-History-of-Painting-in-North-Italy-Venice-Padua-Vicenza-Verona-Ferrara-Milan-Friuli-Brescia-Volume-1/751385/649",None,None,None,None,None,None,Holy Family with St. Anthony,2015-12-30T14:54:15+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1562,1562,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T20:55:12+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Francia (Francesco Raibolini),http://northbrook.omeka.net/api/items/1562
None,None,183,USA,Garofalo,DIA,c. 1530,"<a href=""https://archive.org/stream/gri_33125000903597#page/n219/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n219/mode/1up</a>","Now ""Holy Family with Saint Anne""","<a href=""http://www.dia.org"">Detroit Institute of Arts</a>","London, Phillip Hill (dealer--at least to 1811). Included in private sale, 31 July 1810, lot 25 (bought in); London, auction, Phillip Hill, (Christie's), 26 Jan. 1811, lot 41 (bought in); London, Collection Mrs. Sarah Rogers, by 1854 (cited by Waagen, 1854, II, p. 268); Bequeathed to Samuel Rogers, brother of Mrs. Rogers, in 1855; London, auction, Collection Samuel Rogers, (Christie's), 2 May 1856, lot 701 (sold to Bentley, acting on behalf of George Baring, 1st Earl of Northbrook); Great Britian, Collection George Baring, 1st Earl of Northbrook (1904); By inheritance, to 2nd Earl of Northbrook (until 1929) from whom purchased by Colnaghi & Co., London; London, Colnaghi & Co. (dealers-1929/30); New York, Ehrich Galleries (dealer-1930/31), from whom purchased by the DIA. - See more at: http://www.dia.org/object-info/97ef5a12-f989-4b92-a7ac-7977c06bfe56.aspx?position=1#sthash.ZvmKI8Qv.dpuf",None,None,None,None,Holy Family with St. Anne,2015-12-30T14:54:15+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1563,1563,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-04T15:04:10+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"DIA, Garfolo (Benvenuto Tisio)",http://northbrook.omeka.net/api/items/1563
None,None,184,None,Garfolo (Benvenuto Tisio),Unknown,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n220/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n220/mode/1up</a>",None,None,"Sir Thomas Baring, Earl of Northbrook, 1854; per via ereditaria al nipote, Lord Northbrook; collezione Anne e Amy Putnam, dalle quali donato al County Museum di Los Angeles; Sotheby's, New York, 17 gennaio 1986, n. 25",None,"Yes
",None,None,St. James,2015-12-30T14:54:15+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1564,1564,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:48:27+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Garfolo (Benvenuto Tisio), Unknown",http://northbrook.omeka.net/api/items/1564
None,None,185,None,Luca Giordano,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n220/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n220/mode/1up</a>",Maybe Gemäldegalerie Berlin? http://commons.wikimedia.org/wiki/File:Luca_Giordano_-_St_Michael_-_WGA9023.jpg,None,None,None,None,None,None,St. Michael,2015-12-30T14:54:15+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1565,1565,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T20:03:32+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Luca Giordano,http://northbrook.omeka.net/api/items/1565
None,None,186,None,"Venetian School, late 16th Century",Unknown,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n221/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n221/mode/1up</a>","Changed to ""Venetian School""",None,"Sir Thomas Baring (1772-1848), Stratton Park, Hampshire (as Giorgione);
Thence by descent to his second son Thomas Baring (1799-1873), London (as Giorgione; seen by Waagen and attributed by him to Vincenzo Catena, see Literature below);
Thence by descent to his nephew, Thomas George Baring, 2nd Baron Northbrook and 1st Earl of Northbrook (1826-1904), by 1889 (as Giorgione);
Anonymous sale, London, Sotheby's, July 16, 1930, lot 94 (as Giorgione), for £320;
Frank T. Sabin, London, by 1942;
With Central Picture Galleries, New York, by whom sold to 
Marc and Lillian Rojtman on November 15, 1961.
Sold at Sotheby's, New York, NY, January 28, 2005.",None,Yes,None,None,Salome with the Head of St. John the Baptist,2015-12-30T14:54:15+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1566,1566,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:41:21+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Girogione (ascribed to), Unknown",http://northbrook.omeka.net/api/items/1566
None,None,187,None,Giovanni Francesco Barbieri,Unknown,None,"<a href=""http://www.sothebys.com/en/auctions/ecatalogue/2005/old-master-paintings-evening-sale-l05031/lot.36.html"">http://www.sothebys.com/en/auctions/ecatalogue/2005/old-master-paintings-evening-sale-l05031/lot.36.html</a>",", ""Semiramis Called to Arms""",None,"Painted in 1645 for Cardinal Federigo Cornaro (1579-1653) and listed in the inventory drawn up at the time of his death in 1653 by Tommaso Cennini;
Included in an account book and packing list in December 1653 of paintings to be sent to the Cornaro family residence of San Polo, Venice:
Possibly by family descent until sold in 1790 by an unidentified Cardinal Cornaro along with other works from his appartamento in Rome;
Possibly acquired by James Irvine (1759?-1831) in Rome;
Possibly sold, London, Christie's, 24 March 1792, where purchased by Robert Fagan for 44 guineas;
Possibly offered London, Christie's, 1 June 1801, where purchased by Charles Birch for 15 guineas;
In the collection of William Haldimand, London, by 1830 (when engraved by Caterina Piotti-Pirola);
In the collection of Richard Sanderson Esq., of Belgrave Square, London;
By whom sold, London, Christie's, 20 March 1858, lot 19, for £210 to 'Bentley';
Sir Francis Thornhill Baring (1796-1866), 3rd Baronet and 1st Baron Northbrook of Stratton, Hants.;
By inheritance to Thomas George Baring (1826-1876), 2nd Baron Northbrook and 1st Earl of Northbrook;
By inheritance to Francis George Baring (1850-1929), 3rd Baron Northbrook and 2nd Earl of Northbrook;
By whom sold, London, Christie's, 12 December 1919, lot 126, for 18 guineas, to C. Duits;
Believed to have been acquired by the grandfather of the present owners in London during the 1920s or '30s;
Thence by descent.
Sold at Sotheby's, London, England, July 7, 2005.",None,Yes,None,None,Semiramis Called to Arms,2015-12-30T14:54:15+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1567,1567,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:41:01+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Guercino da Centro, Unknown",http://northbrook.omeka.net/api/items/1567
None,None,188,None,Guercino da Centro,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n223/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n223/mode/1up</a>",None,None,None,None,None,None,None,The Sick Child,2015-12-30T14:54:16+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1568,1568,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T19:47:52+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Guercino da Centro,http://northbrook.omeka.net/api/items/1568
None,None,189,None,Leonardo Da Vinci (ascribed to),None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n224/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n224/mode/1up</a>",None,None,None,None,None,None,None,Bust of Christ,2015-12-30T14:54:16+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1569,1569,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T19:39:26+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Leonardo Da Vinci (ascribed to),http://northbrook.omeka.net/api/items/1569
None,None,190,None,Lombard School,None,None,"<a href=""http://nyarc-primo.hosted.exlibrisgroup.com/01NYARC:01NYARC_EVERYTHING:01NYARC_III.b1104407x"">http://nyarc-primo.hosted.exlibrisgroup.com/01NYARC:01NYARC_EVERYTHING:01NYARC_III.b1104407x</a>",None,None,None,None,None,None,None,Martydom of St. Sebastian,2015-12-30T14:54:16+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1570,1570,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-09-06T16:40:20+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Lombard School,http://northbrook.omeka.net/api/items/1570
None,None,191,None,Bernardino Luini,None,None,"<a href=""http://www.kressfoundation.org/uploadedFiles/Kress_Collection/Italian%20Paintings%20XV-XVI_catalogue.pdf"">http://www.kressfoundation.org/uploadedFiles/Kress_Collection/Italian%20Paintings%20XV-XVI_catalogue.pdf</a> p. 140<br /><a href=""http://www.kressfoundation.org/uploadedFiles/Kress_Collection/Italian%20Paintings%20XV-XVI_illustrations.pdf"">http://www.kressfoundation.org/uploadedFiles/Kress_Collection/Italian%20Paintings%20XV-XVI_illustrations.pdf</a> fig. 336",None,Mrs. Rush H. Kress,"Prince Lucien Bonaparte. Sir Thomas Baring, Stratton Park, Hampshire (died 1848). Mr. Thomas Baring (son of the preceding with the same address; died 1873). Earl of Northbrook, Purser's Hall, Bramdean, Hampshire (nephew of the preceding; catalogue by J. P Richter1889, no. 191, as Luini)- exhibited: 'Old Masters,' Royal Academy, London, 1876, no. 185, as Leonardo; 'Milanese and Allied Schools of Lombardy,' Burlington Fine Arts Club, London, 1898, no. 35, as attributed to Leonardo. Knoedler's New York, Kress acquisition, 1957.",None,None,None,None,Holy Family,2015-12-30T14:54:16+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1571,1571,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-25T18:40:35+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Bernardino Luini,http://northbrook.omeka.net/api/items/1571
None,None,192,United Kingdom,Andrea Mantegna,NGA London,c. 1458-1460,"<a href=""https://archive.org/stream/gri_33125000903597#page/n230/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n230/mode/1up</a>",None,"<a href=""http://www.nationalgallery.org.uk"">National Gallery London</a>",None,None,None,None,None,The Agony in the Garden,2015-12-30T14:54:16+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1572,1572,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:07:10+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Andrea Mantegna, NGA London",http://northbrook.omeka.net/api/items/1572
None,None,193,None,Lodovico Mazzolini,Musei Capitolini,None,"<a href=""http://gallica.bnf.fr/ark:/12148/bpt6k6373541f/f394.item.r=%22Northbrook%22.zoom"">http://gallica.bnf.fr/ark:/12148/bpt6k6373541f/f394.item.r=%22Northbrook%22.zoom</a>","Now attributed to ""Workshop of"", NOT http://www.nationalgallery.org.uk/paintings/lodovico-mazzolino-christ-disputing-with-the-doctors",None,None,None,None,None,None,Infant Christ with the Doctors in the Temple,2015-12-30T14:54:16+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1573,1573,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-03-17T16:45:45+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Lodovico Mazzolini,http://northbrook.omeka.net/api/items/1573
None,None,194,None,Antonio Raffaelle Mengs,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n239/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n239/mode/1up</a>",None,None,None,None,None,None,None,Portrait,2015-12-30T14:54:16+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1574,1574,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T18:47:02+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Antonio Raffaelle Mengs,http://northbrook.omeka.net/api/items/1574
None,None,195,None,Pietro Francesco Mola,None,c. 1657,"<a href=""https://archive.org/stream/gri_33125000903597#page/n240/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n240/mode/1up</a>",None,"<a href=""http://www.blantonmuseum.org"">Blanton Museum of Art</a>",None,None,None,None,None,"Hagar and Ishmael in the Wilderness
",2015-12-30T14:54:16+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1575,1575,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:07:39+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Blanton, Pietro Francesco Mola",http://northbrook.omeka.net/api/items/1575
None,None,196,None,Pietro Francesco Mola,None,None,"<a href=""https://archive.org/stream/gri_33125000903597#page/n240/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n240/mode/1up</a>",None,None,None,None,None,None,None,Riposo,2015-12-30T14:54:16+00:00,None,False,0,files,http://northbrook.omeka.net/api/files?item=1576,1576,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-07T15:05:36+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,Pietro Francesco Mola,http://northbrook.omeka.net/api/items/1576
None,None,197,USA,Giovanni Batista Moroni,Ringling Museum of Art,c. 1560,"<a href=""https://archive.org/stream/gri_33125000903597#page/n241/mode/1up"">https://archive.org/stream/gri_33125000903597#page/n241/mode/1up</a>","""Portrait of Mario Benvenuti"" ALSO OWNED BY WILLIAM II","<a href=""http://www.ringling.org"">The Ringling Museum of Art</a>",None,None,None,None,None,Portrait,2015-12-30T14:54:17+00:00,None,False,1,files,http://northbrook.omeka.net/api/files?item=1577,1577,18,Museum Data,item_types,http://northbrook.omeka.net/api/item_types/18,2016-01-14T20:11:56+00:00,29003,users,http://northbrook.omeka.net/api/users/29003,True,"Giovanni Batista Moroni, Ringling Museum of Art",http://northbrook.omeka.net/api/items/1577
